	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000100204	0.103399768100377	0	4.38004263568581	0	1	NA	Gm4849
ENSMUSG00000043760	0.158370103517103	-0.0790542421943698	2.49076002531809	-0.0317390039147886	0.974680189918235	NA	Pkhd1
ENSMUSG00000041859	465.434879347016	-0.265672337037421	0.0600799619122348	-4.42197911885359	9.78009103032028e-06	0.000372480795712986	Mcm3
ENSMUSG00000097934	0.213807979757675	1.3636369166724	2.30953267311872	0.59043846079518	0.554896731843038	NA	6720483E21Rik
ENSMUSG00000025931	16.912705579691	-0.115282802299437	0.410583795274366	-0.280777769669163	0.778880855240887	0.922603234881095	Paqr8
ENSMUSG00000041809	2.043228553254	0.786550930618059	0.708621444920486	1.10997336625385	0.267010503571116	NA	Efhc1
ENSMUSG00000041779	95.5002262329453	-0.0696243711361757	0.118579462451216	-0.587153708550665	0.557100479007045	0.820933126521662	Tram2
ENSMUSG00000025933	3.13710389661723	0.371277851364478	0.67557164775767	0.549575833439441	0.582610338137341	NA	Tmem14a
ENSMUSG00000025934	0.12399274429222	0	3.27878467390975	0	1	NA	Gsta3
ENSMUSG00000028033	16.9278989033246	-0.258891340683294	0.446641545819214	-0.579640078507351	0.562157359745083	0.823357302479266	Kcnq5
ENSMUSG00000082935	3.84546317854021	0.950519343365673	0.524173880076648	1.81336647912842	0.06977531607329	0.294709946848104	Gm7658
ENSMUSG00000041670	0.0743574325663034	-0.559947754021998	4.25975369953735	-0.1314507348354	0.895418756218858	NA	Rims1
ENSMUSG00000073730	0.0920596267896487	0	4.57056135852852	0	1	NA	Ppp1r14bl
ENSMUSG00000100775	0.785342811321386	0.151656020940744	1.13601490581305	0.133498266761035	0.893799334926997	NA	Gm29107
ENSMUSG00000026158	14.6655159758223	0.455909406593524	0.244325263799452	1.86599371470543	0.0620422448647579	0.274015808237082	Ogfrl1
ENSMUSG00000026156	1.18170046034238	-0.0210394318659609	0.874958836151513	-0.0240461962285019	0.980815760084828	NA	B3gat2
ENSMUSG00000026155	355.744945064153	0.0848164859783803	0.0660309650179267	1.28449562951796	0.198968591817999	0.518546401140712	Smap1
ENSMUSG00000026154	81.3147976724319	0.287175833115549	0.119707910994467	2.39897121860912	0.01644120692516	0.118898363135058	Sdhaf4
ENSMUSG00000026153	23.9430128614422	0.0549452128749781	0.219753658653726	0.250030935601202	0.80256342510535	0.933168237357289	Fam135a
