"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Positive Regulation Of Cell Differentiation (GO:0045597)","7/283",0.00785491354468302,0.110514119401306,0,0,3.24306147579805,15.7178736821489,"ZFP36;MEF2C;SFRP1;LRP5;PTN;GDPD5;RIN2"
"Regulation Of Smoothened Signaling Pathway (GO:0008589)","3/51",0.0079008224911118,0.110514119401306,0,0,7.87898089171975,38.1404794000272,"SFRP1;PTCH1;FGFR2"
"Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)","3/51",0.0079008224911118,0.110514119401306,0,0,7.87898089171975,38.1404794000272,"KANK1;CARMIL1;LIMS2"
"Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)","3/51",0.0079008224911118,0.110514119401306,0,0,7.87898089171975,38.1404794000272,"CARMIL1;SFRP1;MTSS1"
"Regulation Of Establishment Of Cell Polarity (GO:2000114)","2/17",0.00799393704841665,0.110514119401306,0,0,16.7299578059072,80.7901690212534,"KANK1;GSN"
"Response To Interferon-Alpha (GO:0035455)","2/17",0.00799393704841665,0.110514119401306,0,0,16.7299578059072,80.7901690212534,"BST2;GAS6"
"Extracellular Matrix Assembly (GO:0085029)","2/17",0.00799393704841665,0.110514119401306,0,0,16.7299578059072,80.7901690212534,"EMILIN1;GAS6"
"Nervous System Development (GO:0007399)","9/433",0.00822731418511724,0.112579880839206,0,0,2.72935149319005,13.101694132867,"KIRREL3;MEF2C;EGR2;GSN;DNER;NAV1;HES1;PTN;JARID2"
"Positive Regulation Of B Cell Activation (GO:0050871)","3/52",0.00833605129317547,0.112915603880286,0,0,7.71779539841414,36.946364953843,"MEF2C;CD81;IL7"
"Positive Regulation Of Cell Motility (GO:2000147)","6/221",0.00882617811376921,0.117617038282107,0,0,3.5563273935367,16.821546597975,"SEMA5B;CARMIL1;CEMIP;PDGFD;SEMA3B;SEMA3F"
"Regulation Of Oligodendrocyte Differentiation (GO:0048713)","2/18",0.00894626241966806,0.117617038282107,0,0,15.6835443037975,73.9717416072873,"HES1;PTN"
"Pulmonary Valve Morphogenesis (GO:0003184)","2/18",0.00894626241966806,0.117617038282107,0,0,15.6835443037975,73.9717416072873,"HEY1;NFATC1"
"Neuron Migration (GO:0001764)","3/55",0.00972517694127895,0.125398675752453,0,0,7.27143557079863,33.6888314617716,"MEF2C;DNER;NAV1"
"Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)","3/55",0.00972517694127895,0.125398675752453,0,0,7.27143557079863,33.6888314617716,"ZFP36;SFRP1;FGFR2"
"Cardiac Ventricle Development (GO:0003231)","2/19",0.0099466341901809,0.127032728086025,0,0,14.7602382725242,68.0523893674524,"HEY1;HES1"
"Regulation Of Calcium Ion Transport (GO:0051924)","3/57",0.0107216410755513,0.134029690076626,0,0,7.00141542816702,31.7548570093326,"STIM1;EPB41;ANK2"
"Negative Regulation Of Viral Life Cycle (GO:1903901)","2/20",0.0109942325939067,0.134029690076626,0,0,13.9395218002813,62.8726024148012,"BST2;GSN"
"Response To Fibroblast Growth Factor (GO:0071774)","2/20",0.0109942325939067,0.134029690076626,0,0,13.9395218002813,62.8726024148012,"SFRP1;ZFP36"
"Pulmonary Valve Development (GO:0003177)","2/20",0.0109942325939067,0.134029690076626,0,0,13.9395218002813,62.8726024148012,"HEY1;NFATC1"
"Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)","2/20",0.0109942325939067,0.134029690076626,0,0,13.9395218002813,62.8726024148012,"MEF2C;FGFR2"
"Extracellular Structure Organization (GO:0043062)","4/109",0.0114656378739398,0.138517300801381,0,0,4.81929181929182,21.5345270718015,"ADAMTS2;COL3A1;ADAMTSL4;TGFBI"
"Anterior/Posterior Pattern Specification (GO:0009952)","3/59",0.0117751112926198,0.139080926163825,0,0,6.75068243858053,29.9849597490666,"HEY1;LRP5;HES1"
