"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0682.2","MA0682.2",4,1529,4.65116279069767,3.8225,1.21678555675544,0.418150583763304,"PITX1",1,0.378667292577613
"MA0774.1","MA0774.1",6,2414,6.97674418604651,6.035,1.15604708965145,0.418377612182484,"MEIS2",1,0.378431563064649
"MA1644.1","MA1644.1",6,2414,6.97674418604651,6.035,1.15604708965145,0.418377612182484,"NFYC",1,0.378431563064649
"MA0595.1","MA0595.1",7,2860,8.13953488372093,7.15,1.1383964872337,0.418460203301724,"SREBF1",1,0.378345838287893
"MA1541.1","MA1541.1",7,2867,8.13953488372093,7.1675,1.1356170050535,0.420968566150834,"NR6A1",1,0.375750331852948
"MA1639.1","MA1639.1",6,2421,6.97674418604651,6.0525,1.15270453301058,0.421097031789215,"MEIS1(var.2)",1,0.375617819805354
"MA0160.1","MA0160.1",9,3782,10.4651162790698,9.455,1.10683408557057,0.426598887988951,"NR4A2",1,0.369980280956191
"MA0895.1","MA0895.1",3,1112,3.48837209302326,2.78,1.25481010540405,0.429425593602465,"HMBOX1",1,0.367112075342047
"MA1576.1","MA1576.1",7,2900,8.13953488372093,7.25,1.12269446672013,0.432783876743887,"THRB(var.3)",1,0.363728927133447
"MA0737.1","MA0737.1",4,1564,4.65116279069767,3.91,1.1895557009457,0.435103543508239,"GLIS3",1,0.361407379773686
"MA0831.2","MA0831.2",3,1132,3.48837209302326,2.83,1.23264031555592,0.440824668723332,"TFE3",1,0.355734110184747
"MA1631.1","MA1631.1",13,5663,15.1162790697674,14.1575,1.06772234291135,0.4454671700794,"ASCL1(var.2)",1,0.351184296966569
"MA0646.1","MA0646.1",3,1144,3.48837209302326,2.86,1.2197105220361,0.447624281479529,"GCM1",1,0.349086363103137
"MA0820.1","MA0820.1",7,2954,8.13953488372093,7.385,1.10217127741651,0.452062724749928,"FIGLA",1,0.344801301642582
"MA0795.1","MA0795.1",2,713,2.32558139534884,1.7825,1.3046739945856,0.454912384241453,"SMAD3",1,0.342072240056139
"MA0482.2","MA0482.2",6,2516,6.97674418604651,6.29,1.10918031574666,0.457834625954395,"GATA4",1,0.339291364802029
"MA0914.1","MA0914.1",4,1612,4.65116279069767,4.03,1.15413468751803,0.458141126217863,"ISL2",1,0.339000720911558
"MA0462.2","MA0462.2",10,4341,11.6279069767442,10.8525,1.07144961776035,0.458870357576057,"BATF::JUN",1,0.338309996253797
"MA0463.2","MA0463.2",6,2519,6.97674418604651,6.2975,1.10785933879262,0.458987910036369,"BCL6",1,0.338198753838866
"MA1594.1","MA1594.1",6,2520,6.97674418604651,6.3,1.10741971207087,0.459372223330871,"ZNF382",1,0.33783526865086
"MA1634.1","MA1634.1",10,4344,11.6279069767442,10.86,1.07070966636687,0.459767084267777,"BATF",1,0.337462124046665
"MA0862.1","MA0862.1",1,287,1.16279069767442,0.7175,1.62061421278665,0.462020924381892,"GMEB2",1,0.33533835531441
"MA0469.3","MA0469.3",1,289,1.16279069767442,0.7225,1.60939888951477,0.46434845874907,"E2F3",1,0.333155991610262
"MA0681.2","MA0681.2",12,5280,13.953488372093,13.2,1.05708245243129,0.465578059426524,"PHOX2B",1,0.332007494196889
"MA0090.3","MA0090.3",9,3906,10.4651162790698,9.765,1.07169649555246,0.465644910138828,"TEAD1",1,0.331945139859714
"MA0767.1","MA0767.1",2,732,2.32558139534884,1.83,1.2708095056551,0.468489166964381,"GCM2",1,0.329300447000292
"MA0692.1","MA0692.1",4,1635,4.65116279069767,4.0875,1.1378991536875,0.469076454977894,"TFEB",1,0.328756365666791
"MA1525.1","MA1525.1",9,3922,10.4651162790698,9.805,1.06732445477509,0.470660575114622,"NFATC4",1,0.327292178849258
"MA1481.1","MA1481.1",4,1644,4.65116279069767,4.11,1.13166977875856,0.473335166871849,"DRGX",1,0.32483122802509
"MA1420.1","MA1420.1",4,1665,4.65116279069767,4.1625,1.11739646623368,0.483224845620469,"IRF5",1,0.315850744009305
"MA0727.1","MA0727.1",4,1668,4.65116279069767,4.17,1.11538676035915,0.484632053306543,"NR3C2",1,0.314587865242263
"MA0494.1","MA0494.1",8,3519,9.30232558139535,8.7975,1.05738284528506,0.488850494575535,"Nr1h3::Rxra",1,0.310823941098348
"MA0113.3","MA0113.3",4,1678,4.65116279069767,4.195,1.10873964021399,0.489312272334882,"NR3C1",1,0.31041389165784
"MA1129.1","MA1129.1",2,762,2.32558139534884,1.905,1.22077763535372,0.489520156461288,"FOSL1::JUN(var.2)",1,0.310229421001424
"MA0879.1","MA0879.1",4,1681,4.65116279069767,4.2025,1.10676092580551,0.490713146937942,"Dlx1",1,0.309172306465556
"MA0832.1","MA0832.1",7,3065,8.13953488372093,7.6625,1.06225577601578,0.491316391009785,"Tcf21",1,0.308638746945254
"MA1547.1","MA1547.1",4,1687,4.65116279069767,4.2175,1.10282460953116,0.493510397974961,"PITX2",1,0.306703692567646
"MA0778.1","MA0778.1",4,1688,4.65116279069767,4.22,1.10217127741651,0.493976018012203,"NFKB2",1,0.306294135079968
"MA0676.1","MA0676.1",7,3081,8.13953488372093,7.7025,1.05673935523803,0.496917611090567,"Nr2e1",1,0.303715611296488
"MA0473.3","MA0473.3",17,7710,19.7674418604651,19.275,1.02554821584774,0.497113752792396,"ELF1",1,0.303544221815278
"MA0499.2","MA0499.2",10,4482,11.6279069767442,11.205,1.03774270207445,0.500774261954879,"MYOD1",1,0.300358000441034
"MA1641.1","MA1641.1",8,3563,9.30232558139535,8.9075,1.04432507228688,0.503279236043102,"MYF5",1,0.298190987063467
"MA0912.2","MA0912.2",5,2172,5.81395348837209,5.43,1.07070966636687,0.503394277866354,"HOXD3",1,0.298091725428878
"MA0636.1","MA0636.1",2,788,2.32558139534884,1.97,1.18049817022784,0.507329634340874,"BHLHE41",1,0.294709768759228
"MA1421.1","MA1421.1",9,4058,10.4651162790698,10.145,1.03155409355049,0.512915131664947,"TCF7L1",1,0.289954488491953
"MA0071.1","MA0071.1",6,2665,6.97674418604651,6.6625,1.04716610672368,0.514331352924888,"RORA",1,0.28875700088357
"MA0625.1","MA0625.1",9,4065,10.4651162790698,10.1625,1.02977773963786,0.515067164487659,"NFATC3",1,0.288136135493827
"MA0711.1","MA0711.1",2,804,2.32558139534884,2.01,1.15700566932778,0.518091011474086,"OTX1",1,0.28559394236076
"MA0756.1","MA0756.1",4,1750,4.65116279069767,4.375,1.06312292358804,0.5224963113422,"ONECUT2",1,0.281916771187019
"MA0631.1","MA0631.1",3,1282,3.48837209302326,3.205,1.08841562964844,0.523230347593625,"Six3",1,0.281307074679535
"MA0027.2","MA0027.2",3,1287,3.48837209302326,3.2175,1.08418713069876,0.525868248352098,"EN1",1,0.279123050867033
"MA0808.1","MA0808.1",7,3175,8.13953488372093,7.9375,1.02545321369713,0.529446557076669,"TEAD3",1,0.276177871511321
