Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ephrin Receptor Activity (GO:0005003)	4/15	0.573059406732623	0.999995167655789	0	0	1.03687871196062	0.577298699892793	EPHA5;EPHA7;EPHB1;EPHB3
Potassium Ion Leak Channel Activity (GO:0022841)	4/15	0.573059406732623	0.999995167655789	0	0	1.03687871196062	0.577298699892793	KCNK5;KCNK10;KCNK13;KCNK2
Voltage-Gated Sodium Channel Activity (GO:0005248)	5/19	0.573140198291871	0.999995167655789	0	0	1.01835279215773	0.566840539468966	SCN10A;SCN8A;SCN9A;NALCN;TPCN2
Phospholipase C Activity (GO:0004629)	6/23	0.573893116921205	0.999995167655789	0	0	1.00636205899364	0.558845035843193	CCR1;CHRM3;PLCB4;PLCL1;PLCE1;PLCB1
Protein Phosphatase 2A Binding (GO:0051721)	6/23	0.573893116921205	0.999995167655789	0	0	1.00636205899364	0.558845035843193	GNA12;DAB2IP;STRN;MAPT;FOXO1;CTTNBP2NL
Protein Tyrosine/Serine/Threonine Phosphatase Activity (GO:0008138)	6/23	0.573893116921205	0.999995167655789	0	0	1.00636205899364	0.558845035843193	DUSP4;DUSP5;DUSP2;DUSP10;DUSP19;DUSP6
3'-5'-DNA Exonuclease Activity (GO:0008296)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	ISG20;TATDN1;EXO5
MAP Kinase Activity (GO:0004707)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	MAPK10;MAP3K7;MAPK3
P-type Ion Transporter Activity (GO:0015662)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	ATP2B3;ATP2B1;ATP2C1
Carbohydrate Kinase Activity (GO:0019200)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	GALK2;HK2;HK1
enoyl-CoA Hydratase Activity (GO:0004300)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	ECHS1;HSD17B4;HACD3
Fucosyltransferase Activity (GO:0008417)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	FUT8;FUT9;FUT10
Histone Methyltransferase Binding (GO:1990226)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	NOP56;CBX3;LCORL
Organic Acid:Sodium Symporter Activity (GO:0005343)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	SLC23A2;SLC6A6;SLC38A1
Phosphatidylinositol Phosphate 5-Phosphatase Activity (GO:0034595)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	SYNJ1;INPP5K;SYNJ2
Phospholipid Scramblase Activity (GO:0017128)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	VMP1;PLSCR2;PLSCR5
Single-Stranded Telomeric DNA Binding (GO:0043047)	3/11	0.574329319724467	0.999995167655789	0	0	1.06929190751445	0.592978307468887	STON1;HNRNPA1;TERF2
Tumor Necrosis Factor Receptor Superfamily Binding (GO:0032813)	7/27	0.575013783930275	0.999995167655789	0	0	0.997965676822214	0.552235550769493	STAT1;TNFSF4;TRAF6;DAB2IP;TNFSF11;TNFSF9;TRAF2
Voltage-Gated Monoatomic Ion Channel Activity (GO:0005244)	7/27	0.575013783930275	0.999995167655789	0	0	0.997965676822214	0.552235550769493	GRIN2A;HVCN1;VDAC3;VDAC2;VDAC1;CACNA1E;CACNA1H
Adenyl Nucleotide Binding (GO:0030554)	8/31	0.576346803293558	0.999995167655789	0	0	0.991757159028972	0.54650352825908	DHFR;CTBP1;NNT;CAT;DPYD;ME1;DHCR7;PGD
