	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000104090	0.39172245361476	-0.700089568850272	1.79379544594963	-0.390283948167593	0.696326591559454	NA	NA
ENSMUSG00000097327	12.4403150030853	-1.53682649525799	0.304793098470657	-5.04219584685229	4.60219902707819e-07	1.58040631402571e-06	E030030I06Rik
ENSMUSG00000044268	0.0594840113797925	0	4.92768185620347	0	1	NA	Gm4895
ENSMUSG00000053219	55.0039022943924	-4.00301639980988	0.216812149727648	-18.4630630932738	4.09448866377341e-76	1.52812166201543e-74	Raet1e
ENSMUSG00000075297	0.0984204839869579	-0.424894659315602	3.46656094914286	-0.122569504921199	0.902448003866566	NA	H60b
ENSMUSG00000097108	1.26979267492355	-4.13735759622745	1.04973350052124	-3.9413409157401	8.10273666001463e-05	0.000215707774889866	Gm26581
ENSMUSG00000097352	0.3316719722131	-2.62220926763361	1.47138707143251	-1.78213423139615	0.0747273447481277	NA	C920009B18Rik
ENSMUSG00000097245	0.0766083805165123	0.0560006358570217	4.22051137951666	0.0132686849581329	0.989413431772332	NA	Gm5421
ENSMUSG00000078452	1.02155145570033	-1.70588579340823	1.0730721771483	-1.58972139035572	0.111897619908064	0.165844334109868	Raet1d
ENSMUSG00000096937	3.15564077776351	-5.37027455261557	0.931821869505493	-5.76319866313668	8.25345479048673e-09	3.31529223325731e-08	Gm10825
