"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0087.1","MA0087.1",18,1854,3.7037037037037,4.635,0.79907307523273,0.86423412018297,"Sox5",0.999929099691654,0.0633685916296623
"MA1553.1","MA1553.1",10,1107,2.05761316872428,2.7675,0.743491659882305,0.866996828508971,"RARG(var.3)",0.999929099691654,0.0619824911784291
"MA0907.1","MA0907.1",18,1860,3.7037037037037,4.65,0.796495420151334,0.867528821128528,"HOXC13",0.999929099691654,0.0617160881230695
"MA0772.1","MA0772.1",55,5166,11.3168724279835,12.915,0.876258027718431,0.870785972700693,"IRF7",0.999929099691654,0.0600885755286832
"MA0009.2","MA0009.2",9,1016,1.85185185185185,2.54,0.729075532225138,0.871037154842937,"TBXT",0.999929099691654,0.0599633193906054
"MA0513.1","MA0513.1",60,5610,12.3456790123457,14.025,0.880262318170815,0.873611287429045,"SMAD2::SMAD3::SMAD4",0.999929099691654,0.0586817633338426
"MA1117.1","MA1117.1",24,2426,4.93827160493827,6.065,0.814224502050828,0.875571543156111,"RELB",0.999929099691654,0.0577083618267013
"MA1152.1","MA1152.1",61,5705,12.5514403292181,14.2625,0.880030873214241,0.87619688780905,"SOX15",0.999929099691654,0.0573982937391681
"MA0517.1","MA0517.1",107,9657,22.0164609053498,24.1425,0.911937906403637,0.87667855818274,"STAT1::STAT2",0.999929099691654,0.0571596152966884
"MA0794.1","MA0794.1",9,1026,1.85185185185185,2.565,0.721969532885712,0.877916956978132,"PROX1",0.999929099691654,0.0565465624900497
"MA1562.1","MA1562.1",18,1881,3.7037037037037,4.7025,0.787603126784413,0.878576011855315,"SOX14",0.999929099691654,0.0562206586407975
"MA1534.1","MA1534.1",22,2250,4.52674897119342,5.625,0.804755372656607,0.878679469526103,"NR1I3",0.999929099691654,0.0561695208340735
"MA0610.1","MA0610.1",17,1789,3.49794238683128,4.4725,0.782100030593913,0.879085824194071,"DMRT3",0.999929099691654,0.0559687231578782
"MA0898.1","MA0898.1",27,2708,5.55555555555556,6.77,0.820613819136714,0.879815068795173,"Hmx3",0.999929099691654,0.0556086040339123
"MA0749.1","MA0749.1",1,175,0.205761316872428,0.4375,0.470311581422692,0.882811060235647,"ZBED1",0.999929099691654,0.0541322344487374
"MA0672.1","MA0672.1",22,2262,4.52674897119342,5.655,0.800486113385219,0.884202733883223,"NKX2-3",0.999929099691654,0.0534481466247132
"MA0662.1","MA0662.1",23,2355,4.73251028806584,5.8875,0.803823403493137,0.884763086704407,"MIXL1",0.999929099691654,0.0531730049080488
"MA0762.1","MA0762.1",18,1895,3.7037037037037,4.7375,0.781784422945373,0.885531425068454,"ETV2",0.999929099691654,0.052796022286826
"MA0125.1","MA0125.1",21,2173,4.32098765432099,5.4325,0.795395794628806,0.885575205422119,"Nobox",0.999929099691654,0.0527745514553251
"MA0122.3","MA0122.3",26,2635,5.34979423868313,6.5875,0.812112977409203,0.887322445749112,"Nkx3-2",0.999929099691654,0.0519185324090577
"MA0683.1","MA0683.1",46,4429,9.46502057613169,11.0725,0.854822359551293,0.888528909893757,"POU4F2",0.999929099691654,0.0513284370730042
"MA0833.2","MA0833.2",29,2913,5.96707818930041,7.2825,0.819372219608707,0.889563469215399,"ATF4",0.999929099691654,0.0508230601189483
"MA1588.1","MA1588.1",32,3185,6.5843621399177,7.9625,0.826921461842097,0.889962660181153,"ZNF136",0.999929099691654,0.0506282144983121
"MA0845.1","MA0845.1",48,4613,9.87654320987654,11.5325,0.856409556460138,0.89091305579446,"FOXB1",0.999929099691654,0.050164676693887
"MA0601.1","MA0601.1",42,4082,8.64197530864197,10.205,0.846837364884074,0.890964955170005,"Arid3b",0.999929099691654,0.0501393779783959
"MA0515.1","MA0515.1",62,5845,12.7572016460905,14.6125,0.873033474497214,0.892166128990007,"Sox6",0.999929099691654,0.0495542687339051
"MA0684.2","MA0684.2",34,3371,6.99588477366255,8.4275,0.830125751843673,0.892187390908741,"RUNX3",0.999929099691654,0.0495439188409291
"MA1136.1","MA1136.1",10,1155,2.05761316872428,2.8875,0.712593305185898,0.897006326044816,"FOSB::JUNB(var.2)",0.999929099691654,0.0472044941279615
"MA0912.2","MA0912.2",16,1734,3.29218106995885,4.335,0.759441999990507,0.89815095332906,"HOXD3",0.999929099691654,0.0466506647933819
"MA0483.1","MA0483.1",62,5867,12.7572016460905,14.6675,0.869759784972936,0.898310383904845,"Gfi1b",0.999929099691654,0.0465735801180186
"MA1153.1","MA1153.1",22,2299,4.52674897119342,5.7475,0.787603126784413,0.900002446302761,"Smad4",0.999929099691654,0.0457563101002902
"MA0895.1","MA0895.1",10,1175,2.05761316872428,2.9375,0.700464057438053,0.907743176796062,"HMBOX1",0.999929099691654,0.0420370068501636
"MA0713.1","MA0713.1",30,3057,6.17283950617284,7.6425,0.807698986741621,0.90871289779475,"PHOX2A",0.999929099691654,0.0415733077554091
"MA0764.2","MA0764.2",88,8169,18.1069958847737,20.4225,0.886619947840552,0.909836635668205,"ETV4",0.999929099691654,0.0410365797634754
"MA1597.1","MA1597.1",47,4589,9.67078189300411,11.4725,0.842953313837796,0.9100289972443,"ZNF528",0.999929099691654,0.0409447690607197
"MA0892.1","MA0892.1",23,2419,4.73251028806584,6.0475,0.78255647591002,0.910456123831618,"GSX1",0.999929099691654,0.0407409786301329
"MA1126.1","MA1126.1",14,1574,2.88065843621399,3.935,0.732060593701141,0.911954955110572,"FOS::JUN(var.2)",0.999929099691654,0.0400266125817235
"MA0680.1","MA0680.1",12,1385,2.46913580246914,3.4625,0.713107812987476,0.914169730266252,"PAX7",0.999929099691654,0.0389731630466619
"MA0592.3","MA0592.3",31,3167,6.37860082304527,7.9175,0.805633195206223,0.914762020522613,"ESRRA",0.999929099691654,0.0386918749134071
"MA0501.1","MA0501.1",39,3893,8.02469135802469,9.7325,0.82452518448751,0.915317876760277,"MAF::NFE2",0.999929099691654,0.0384280554981662
"MA0137.3","MA0137.3",49,4788,10.082304526749,11.97,0.842297788366664,0.915709687047061,"STAT1",0.999929099691654,0.0382421915041294
"MA1483.1","MA1483.1",15,1693,3.08641975308642,4.2325,0.72921907928799,0.921209006236715,"ELF2",0.999929099691654,0.0356418247896692
"MA1108.2","MA1108.2",33,3375,6.79012345679012,8.4375,0.804755372656607,0.922350651728133,"MXI1",0.999929099691654,0.035103941029359
"MA0084.1","MA0084.1",39,3923,8.02469135802469,9.8075,0.818219868266601,0.923447746753164,"SRY",0.999929099691654,0.0345876740610976
"MA0729.1","MA0729.1",29,3013,5.96707818930041,7.5325,0.792177655399988,0.923495212480107,"RARA",0.999929099691654,0.0345653516572654
"MA0775.1","MA0775.1",25,2647,5.1440329218107,6.6175,0.777337804580385,0.924551994563497,"MEIS3",0.999929099691654,0.034068660148881
"MA0879.1","MA0879.1",16,1799,3.29218106995885,4.4975,0.732002461358276,0.924849043285538,"Dlx1",0.999929099691654,0.0339291483617584
"MA1499.1","MA1499.1",16,1804,3.29218106995885,4.51,0.729973629702627,0.926635779031727,"HOXB4",0.999929099691654,0.033090934937897
"MA1504.1","MA1504.1",16,1804,3.29218106995885,4.51,0.729973629702627,0.926635779031727,"HOXC4",0.999929099691654,0.033090934937897
"MA1507.1","MA1507.1",16,1804,3.29218106995885,4.51,0.729973629702627,0.926635779031727,"HOXD4",0.999929099691654,0.033090934937897
"MA0914.1","MA0914.1",15,1709,3.08641975308642,4.2725,0.722391984338542,0.927169098950062,"ISL2",0.999929099691654,0.0328410511375435
"MA0611.1","MA0611.1",13,1515,2.67489711934156,3.7875,0.706243463852558,0.92744919603885,"Dux",0.999929099691654,0.0327098709143014
"MA0890.1","MA0890.1",17,1904,3.49794238683128,4.76,0.734861845972957,0.928015880855567,"GBX2",0.999929099691654,0.0324445917672075
"MA0768.1","MA0768.1",45,4488,9.25925925925926,11.22,0.825245923285139,0.929620310053719,"LEF1",0.999929099691654,0.0316943965201144
"MA0258.2","MA0258.2",32,3316,6.5843621399177,8.29,0.79425357538211,0.931064477967315,"ESR2",0.999929099691654,0.0310202422670176
"MA0132.2","MA0132.2",24,2617,4.93827160493827,6.5425,0.754798869688693,0.94210408794689,"PDX1",0.999929099691654,0.0259011117255326
"MA0706.1","MA0706.1",24,2620,4.93827160493827,6.55,0.753934596173782,0.942846129455253,"MEOX2",0.999929099691654,0.0255591774440885
"MA1527.1","MA1527.1",39,4007,8.02469135802469,10.0175,0.801067268083323,0.942911764534617,"NFIC(var.2)",0.999929099691654,0.0255289456175219
