"","ensembl_gene_id","external_gene_name"
"42683","ENSMUSG00000104237","Gm33533"
"42684","ENSMUSG00000104238","Gm37587"
"42685","ENSMUSG00000104239","Gm37588"
"42686","ENSMUSG00000104240","Gm36858"
"42687","ENSMUSG00000104241","Gm9442"
"42688","ENSMUSG00000104242","Gm38154"
"42689","ENSMUSG00000104243","Gm38153"
"42690","ENSMUSG00000104244","2900018N21Rik"
"42691","ENSMUSG00000104245","Gm38155"
"42692","ENSMUSG00000104247","Gm21768"
"42693","ENSMUSG00000104248","Gm38152"
"42694","ENSMUSG00000104249","Gm38151"
"42695","ENSMUSG00000104251","Gm18036"
"42696","ENSMUSG00000104252","Pcdha4"
"42697","ENSMUSG00000104253","Gm37174"
"42698","ENSMUSG00000104254","Trbv27"
"42699","ENSMUSG00000104255","Gm37172"
"42700","ENSMUSG00000104256","Gm37173"
"42701","ENSMUSG00000104257","Gm20172"
"42702","ENSMUSG00000104258","Gm37175"
"42703","ENSMUSG00000104259","Gm37538"
"42704","ENSMUSG00000104260","Gm31186"
"42705","ENSMUSG00000104261","Gm17781"
"42706","ENSMUSG00000104262","Gm37747"
"42707","ENSMUSG00000104263","9430062P05Rik"
"42708","ENSMUSG00000104264","Gm18529"
"42709","ENSMUSG00000104265","Gm8869"
"42710","ENSMUSG00000104266","Gm37748"
"42711","ENSMUSG00000104267","Gm20807"
"42712","ENSMUSG00000104268","Gm37750"
"42713","ENSMUSG00000104269","Gm37749"
"42714","ENSMUSG00000104270","Gm38298"
"42715","ENSMUSG00000104271","Gm37891"
"42716","ENSMUSG00000104272","Gm38297"
"42717","ENSMUSG00000104273","A530064N14Rik"
"42718","ENSMUSG00000104274","Gm8823"
"42719","ENSMUSG00000104275","Gm37867"
"42720","ENSMUSG00000104276","Gm37866"
"42721","ENSMUSG00000104277","Gm38299"
"42722","ENSMUSG00000104278","Ighv5-10"
"42723","ENSMUSG00000104279","Gm38300"
"42724","ENSMUSG00000104280","Rps2-ps11"
"42725","ENSMUSG00000104281","Gm37461"
"42726","ENSMUSG00000104282","Gm37460"
"42727","ENSMUSG00000104283","Gm37459"
"42728","ENSMUSG00000104284","Gm10862"
"42729","ENSMUSG00000104285","Gm37458"
"42730","ENSMUSG00000104286","Gm37457"
"42731","ENSMUSG00000104287","Gm37456"
"42732","ENSMUSG00000104288","Gm37455"
"42733","ENSMUSG00000104289","Gm37454"
"42734","ENSMUSG00000104290","Gm38041"
"42735","ENSMUSG00000104291","A130071D04Rik"
"42736","ENSMUSG00000104292","Gm38042"
"42737","ENSMUSG00000104293","Gm38043"
"42738","ENSMUSG00000104294","Gm38044"
"42739","ENSMUSG00000104295","Gm6197"
"42740","ENSMUSG00000104296","Gm38045"
"42741","ENSMUSG00000104297","Gm38046"
"42742","ENSMUSG00000104298","Gm38040"
"42743","ENSMUSG00000104299","Gm9924"
"42744","ENSMUSG00000104301","Wdr49"
"42745","ENSMUSG00000104302","Gm36975"
"42746","ENSMUSG00000104303","Gm36976"
"42747","ENSMUSG00000104304","Gm36974"
"42748","ENSMUSG00000104306","Gm36972"
"42749","ENSMUSG00000104307","Gm36973"
"42750","ENSMUSG00000104308","Gm36971"
"42751","ENSMUSG00000104309","Gm5846"
"42752","ENSMUSG00000104310","Gm4081"
"42753","ENSMUSG00000104311","Gm37910"
"42754","ENSMUSG00000104312","Gm37912"
"42755","ENSMUSG00000104313","Gm37911"
"42756","ENSMUSG00000104314","Gm37907"
"42757","ENSMUSG00000104315","Gm37906"
"42758","ENSMUSG00000104316","Gm37909"
"42759","ENSMUSG00000104317","Gm37908"
"42760","ENSMUSG00000104318","Pcdha7"
"42761","ENSMUSG00000104319","Ighv5-19"
"42762","ENSMUSG00000104320","Ighv1-60"
"42763","ENSMUSG00000104321","Gm37318"
"42764","ENSMUSG00000104323","Gm37319"
"42765","ENSMUSG00000104324","Gm37320"
"42766","ENSMUSG00000104325","Gm37321"
"42767","ENSMUSG00000104326","Trbv28"
"42768","ENSMUSG00000104327","Gm37322"
"42769","ENSMUSG00000104328","Gm37323"
"42770","ENSMUSG00000104329","Gm37324"
"42771","ENSMUSG00000104330","Gm38285"
"42772","ENSMUSG00000104331","Gm38284"
"42773","ENSMUSG00000104332","Gm38283"
"42774","ENSMUSG00000104333","Gm10253"
"42775","ENSMUSG00000104334","Gm38282"
"42776","ENSMUSG00000104335","Gm38281"
"42777","ENSMUSG00000104336","Gm34240"
"42778","ENSMUSG00000104337","Gm38280"
"42779","ENSMUSG00000104338","Gm9131"
"42780","ENSMUSG00000104339","C130089K02Rik"
"42781","ENSMUSG00000104340",NA
"42782","ENSMUSG00000104341","Gm37688"
"42783","ENSMUSG00000104342","Gm36401"
"42784","ENSMUSG00000104343","5730408A14Rik"
"42785","ENSMUSG00000104344","Gm38077"
"42786","ENSMUSG00000104345","Gm37690"
"42787","ENSMUSG00000104346","Pcdhga3"
"42788","ENSMUSG00000104347","Gm37689"
"42789","ENSMUSG00000104348","Gm37691"
"42790","ENSMUSG00000104349","Gm37692"
"42791","ENSMUSG00000104350","Gm38244"
"42792","ENSMUSG00000104351","Gm37125"
"42793","ENSMUSG00000104352","Gm7182"
"42794","ENSMUSG00000104354","Gm37126"
"42795","ENSMUSG00000104355","Gm7003"
"42796","ENSMUSG00000104356","Gm31260"
"42797","ENSMUSG00000104358","Gm37127"
"42798","ENSMUSG00000104360","Mif-ps1"
"42799","ENSMUSG00000104361","Gm38080"
"42800","ENSMUSG00000104362",NA
"42801","ENSMUSG00000104363","Gm38081"
"42802","ENSMUSG00000104364","Gm38078"
"42803","ENSMUSG00000104365","4930470B04Rik"
"42804","ENSMUSG00000104366","4933409D19Rik"
"42805","ENSMUSG00000104367",NA
"42806","ENSMUSG00000104368","2010103J01Rik"
"42807","ENSMUSG00000104369","Gm38082"
"42808","ENSMUSG00000104370","Gm37514"
"42809","ENSMUSG00000104371","Gm37513"
"42810","ENSMUSG00000104373","Gm37511"
"42811","ENSMUSG00000104374","Gm37517"
"42812","ENSMUSG00000104375","Gm6300"
"42813","ENSMUSG00000104376","Gm37516"
"42814","ENSMUSG00000104377","Gm37515"
"42815","ENSMUSG00000104378","Gm37510"
"42816","ENSMUSG00000104379","Gm37509"
"42817","ENSMUSG00000104380","4933436F18Rik"
"42818","ENSMUSG00000104381","Gm37032"
"42819","ENSMUSG00000104382",NA
"42820","ENSMUSG00000104383","Gm37553"
"42821","ENSMUSG00000104384","Gm37031"
"42822","ENSMUSG00000104385","Gm7449"
"42823","ENSMUSG00000104386","Gm37030"
"42824","ENSMUSG00000104388","Gm37033"
"42825","ENSMUSG00000104389",NA
"42826","ENSMUSG00000104390","Gm17967"
"42827","ENSMUSG00000104391","Gm37960"
"42828","ENSMUSG00000104392","Gm37962"
"42829","ENSMUSG00000104393","Gm37961"
"42830","ENSMUSG00000104394","Gm37254"
"42831","ENSMUSG00000104395","Gm37957"
"42832","ENSMUSG00000104396","Gm37959"
"42833","ENSMUSG00000104397","Gm37958"
"42834","ENSMUSG00000104398","Gm37964"
"42835","ENSMUSG00000104399","Gm37963"
"42836","ENSMUSG00000104400","Gm38010"
"42837","ENSMUSG00000104401","Gm20750"
"42838","ENSMUSG00000104402","Gm38012"
"42839","ENSMUSG00000104403","Gm38011"
"42840","ENSMUSG00000104404","Gm36728"
"42841","ENSMUSG00000104405","Gm31748"
"42842","ENSMUSG00000104406","Gm38014"
"42843","ENSMUSG00000104407","Gm38013"
"42844","ENSMUSG00000104408","Gm38015"
"42845","ENSMUSG00000104409","Gm37467"
"42846","ENSMUSG00000104410","Gm37066"
"42847","ENSMUSG00000104411","Gm30340"
"42848","ENSMUSG00000104412","Gm37798"
"42849","ENSMUSG00000104413","Gm37065"
"42850","ENSMUSG00000104414","Gm37799"
"42851","ENSMUSG00000104415","Gm37069"
"42852","ENSMUSG00000104416","Gm37067"
"42853","ENSMUSG00000104417","Gm37068"
"42854","ENSMUSG00000104418","Gm37070"
"42855","ENSMUSG00000104419","2900092O11Rik"
"42856","ENSMUSG00000104420","E230020A03Rik"
"42857","ENSMUSG00000104422","Ighv1-14"
"42858","ENSMUSG00000104423","A030005K14Rik"
"42859","ENSMUSG00000104424","Gm19058"
"42860","ENSMUSG00000104425","Gm38370"
"42861","ENSMUSG00000104426","Gm38369"
"42862","ENSMUSG00000104427","Gm38368"
"42863","ENSMUSG00000104428","Gm18299"
"42864","ENSMUSG00000104429","2610034O05Rik"
"42865","ENSMUSG00000104430","Gm37425"
"42866","ENSMUSG00000104431","Gm37112"
"42867","ENSMUSG00000104432","A430027C01Rik"
"42868","ENSMUSG00000104433","Gm37426"
"42869","ENSMUSG00000104434","Gm37421"
"42870","ENSMUSG00000104435","Gm37422"
"42871","ENSMUSG00000104436","Gm37423"
"42872","ENSMUSG00000104437","Gm37424"
"42873","ENSMUSG00000104438","Gm37427"
"42874","ENSMUSG00000104439","Gm20851"
"42875","ENSMUSG00000104440","Gm19030"
"42876","ENSMUSG00000104441","Gm35801"
"42877","ENSMUSG00000104442","4932431L22Rik"
"42878","ENSMUSG00000104443","4932442E05Rik"
"42879","ENSMUSG00000104444","Gm33051"
"42880","ENSMUSG00000104445","Rhbg"
"42881","ENSMUSG00000104446","Gm30312"
"42882","ENSMUSG00000104447",NA
"42883","ENSMUSG00000104448","Gm37256"
"42884","ENSMUSG00000104449","Gm37255"
"42885","ENSMUSG00000104450","Gm37830"
"42886","ENSMUSG00000104451","Gm37831"
"42887","ENSMUSG00000104452","Ighv8-8"
"42888","ENSMUSG00000104453","Gm37829"
"42889","ENSMUSG00000104454","Gm37827"
"42890","ENSMUSG00000104455","Gm37828"
"42891","ENSMUSG00000104456",NA
"42892","ENSMUSG00000104457","Gm37826"
"42893","ENSMUSG00000104458",NA
"42894","ENSMUSG00000104459","Gm37824"
"42895","ENSMUSG00000104460","Gm9121"
"42896","ENSMUSG00000104461",NA
"42897","ENSMUSG00000104462","Gm37661"
"42898","ENSMUSG00000104464","Gm18698"
"42899","ENSMUSG00000104465",NA
"42900","ENSMUSG00000104466","Gm10513"
"42901","ENSMUSG00000104467","Gm37660"
"42902","ENSMUSG00000104468","Gm21736"
"42903","ENSMUSG00000104469","Gm37663"
"42904","ENSMUSG00000104470","Gm38207"
"42905","ENSMUSG00000104471","Gm38208"
"42906","ENSMUSG00000104472","Gm38209"
"42907","ENSMUSG00000104473","Trbv25"
"42908","ENSMUSG00000104474","Gm38210"
"42909","ENSMUSG00000104475",NA
"42910","ENSMUSG00000104476","Gm38211"
"42911","ENSMUSG00000104477","Gm18717"
"42912","ENSMUSG00000104478","Gm38212"
"42913","ENSMUSG00000104479","Gm10305"
"42914","ENSMUSG00000104480","Gm21661"
"42915","ENSMUSG00000104481","Gm38063"
"42916","ENSMUSG00000104482","Gm38064"
"42917","ENSMUSG00000104484","Gm33142"
"42918","ENSMUSG00000104485","Gm38065"
"42919","ENSMUSG00000104486","Gm38066"
"42920","ENSMUSG00000104487","Gm31373"
"42921","ENSMUSG00000104488","Gm38062"
"42922","ENSMUSG00000104489","Gm9700"
"42923","ENSMUSG00000104490","Gm20770"
"42924","ENSMUSG00000104491","Gm32340"
"42925","ENSMUSG00000104493","Gm19552"
"42926","ENSMUSG00000104494","Gm37111"
"42927","ENSMUSG00000104496","Gm5837"
"42928","ENSMUSG00000104497","Gm10555"
"42929","ENSMUSG00000104498","Gm37110"
"42930","ENSMUSG00000104499","Gm30353"
"42931","ENSMUSG00000104500","Gm36345"
"42932","ENSMUSG00000104501","Gm37736"
"42933","ENSMUSG00000104502","Gm37737"
"42934","ENSMUSG00000104503","Gm37738"
"42935","ENSMUSG00000104504","Gm7445"
"42936","ENSMUSG00000104505","Gm37739"
"42937","ENSMUSG00000104506","Gm37740"
"42938","ENSMUSG00000104507","A430027H14Rik"
"42939","ENSMUSG00000104508","Gm37735"
"42940","ENSMUSG00000104509","Gm33994"
"42941","ENSMUSG00000104510","Gm34015"
"42942","ENSMUSG00000104511","Gm18843"
"42943","ENSMUSG00000104512","Gm37165"
"42944","ENSMUSG00000104513","Gm29813"
"42945","ENSMUSG00000104514","Gm37164"
"42946","ENSMUSG00000104515","Gm37163"
"42947","ENSMUSG00000104516","Gm9884"
"42948","ENSMUSG00000104517","Gm18407"
"42949","ENSMUSG00000104518","Gm37162"
"42950","ENSMUSG00000104519","Gm37161"
"42951","ENSMUSG00000104520","Gm37336"
"42952","ENSMUSG00000104521","Gm34073"
"42953","ENSMUSG00000104522","Gm38159"
"42954","ENSMUSG00000104523","Gm37335"
"42955","ENSMUSG00000104524","Gm37333"
"42956","ENSMUSG00000104525","Gm37334"
"42957","ENSMUSG00000104526","1700045I11Rik"
"42958","ENSMUSG00000104527","Gm37332"
"42959","ENSMUSG00000104528","Gm43314"
"42960","ENSMUSG00000104529","Rbakdn"
"42961","ENSMUSG00000104530","Gm6077"
"42962","ENSMUSG00000104531","Gm43731"
"42963","ENSMUSG00000104532","Gm43739"
"42964","ENSMUSG00000104533","Igkv5-40-1"
"42965","ENSMUSG00000104534","Gm18660"
"42966","ENSMUSG00000104535","Gm42686"
"42967","ENSMUSG00000104536","Gm23786"
"42968","ENSMUSG00000104537",NA
"42969","ENSMUSG00000104538","1700016B01Rik"
"42970","ENSMUSG00000104539","Gm43035"
"42971","ENSMUSG00000104540","Gm3527"
"42972","ENSMUSG00000104541","Gm43114"
"42973","ENSMUSG00000104542","Ighv8-15"
"42974","ENSMUSG00000104543","Gm6602"
"42975","ENSMUSG00000104544",NA
"42976","ENSMUSG00000104545","E030032P16Rik"
"42977","ENSMUSG00000104546","Gm43858"
"42978","ENSMUSG00000104547","Gm43022"
"42979","ENSMUSG00000104548","Gm43857"
"42980","ENSMUSG00000104549","Gm43142"
"42981","ENSMUSG00000104550","Gm43589"
"42982","ENSMUSG00000104551","Igkv13-57-2"
"42983","ENSMUSG00000104552",NA
"42984","ENSMUSG00000104553","9330178D15Rik"
"42985","ENSMUSG00000104554","Gm4610"
"42986","ENSMUSG00000104555","Gm5983"
"42987","ENSMUSG00000104556","Gm43192"
"42988","ENSMUSG00000104557","Gm36520"
"42989","ENSMUSG00000104558",NA
"42990","ENSMUSG00000104559","Gm43118"
"42991","ENSMUSG00000104560","Gm8115"
"42992","ENSMUSG00000104561",NA
"42993","ENSMUSG00000104562","Gm42767"
"42994","ENSMUSG00000104563","Gm43041"
"42995","ENSMUSG00000104564","Gm17977"
"42996","ENSMUSG00000104565",NA
"42997","ENSMUSG00000104566","Mir7227"
"42998","ENSMUSG00000104567","Gm43209"
"42999","ENSMUSG00000104568","Gm43255"
"43000","ENSMUSG00000104569","Gm43054"
"43001","ENSMUSG00000104570",NA
"43002","ENSMUSG00000104571","Gm43010"
"43003","ENSMUSG00000104572","Fbxw23"
"43004","ENSMUSG00000104573","Gm42886"
"43005","ENSMUSG00000104574","Gm42836"
"43006","ENSMUSG00000104575","Igkv9-119"
"43007","ENSMUSG00000104576","F830115B05Rik"
"43008","ENSMUSG00000104577","Gm6641"
"43009","ENSMUSG00000104578","Gm8929"
"43010","ENSMUSG00000104579","5830437K03Rik"
"43011","ENSMUSG00000104580","Gm42620"
"43012","ENSMUSG00000104581","Gm42497"
"43013","ENSMUSG00000104582","Mir380"
"43014","ENSMUSG00000104583","Gm42701"
"43015","ENSMUSG00000104584","Rpl18a-ps3"
"43016","ENSMUSG00000104585","4921511C10Rik"
"43017","ENSMUSG00000104586","4921539H07Rik"
"43018","ENSMUSG00000104587","Gm43161"
"43019","ENSMUSG00000104588","Gm43666"
"43020","ENSMUSG00000104589",NA
"43021","ENSMUSG00000104590","Gm5034"
"43022","ENSMUSG00000104591","Gm43145"
"43023","ENSMUSG00000104592","Gm42721"
"43024","ENSMUSG00000104593","Ighv1-65"
"43025","ENSMUSG00000104594",NA
"43026","ENSMUSG00000104595","Gm42593"
"43027","ENSMUSG00000104596","Gm19080"
"43028","ENSMUSG00000104597","B230334C09Rik"
"43029","ENSMUSG00000104598","Gm30214"
"43030","ENSMUSG00000104599",NA
"43031","ENSMUSG00000104600","Dmrt1i"
"43032","ENSMUSG00000104601","Gm29745"
"43033","ENSMUSG00000104602","Gm42779"
"43034","ENSMUSG00000104603",NA
"43035","ENSMUSG00000104604","Gm42915"
"43036","ENSMUSG00000104605","Gm42922"
"43037","ENSMUSG00000104606","Gm43409"
"43038","ENSMUSG00000104607","Gm31651"
"43039","ENSMUSG00000104608",NA
"43040","ENSMUSG00000104609","Igkv13-76"
"43041","ENSMUSG00000104610","Gm567"
"43042","ENSMUSG00000104612","Gm42449"
"43043","ENSMUSG00000104613","Gm8704"
"43044","ENSMUSG00000104614","Fbxw27"
"43045","ENSMUSG00000104615","Gm43804"
"43046","ENSMUSG00000104616","Gm6069"
"43047","ENSMUSG00000104617",NA
"43048","ENSMUSG00000104618","Mir1839"
"43049","ENSMUSG00000104619","Gm42678"
"43050","ENSMUSG00000104620","Trav7-1"
"43051","ENSMUSG00000104621","Gm43185"
"43052","ENSMUSG00000104622","Gm42541"
"43053","ENSMUSG00000104623","Gm6394"
"43054","ENSMUSG00000104624","Gm43478"
"43055","ENSMUSG00000104625","Gm42448"
"43056","ENSMUSG00000104626","Gm42675"
"43057","ENSMUSG00000104627","Mir3535"
"43058","ENSMUSG00000104628",NA
"43059","ENSMUSG00000104629","Trav13n-1"
"43060","ENSMUSG00000104630","Trgj3"
"43061","ENSMUSG00000104631","Gm43774"
"43062","ENSMUSG00000104632","Gm42909"
"43063","ENSMUSG00000104633","Gm42421"
"43064","ENSMUSG00000104634","Gm42461"
"43065","ENSMUSG00000104635",NA
"43066","ENSMUSG00000104636","Gm43239"
"43067","ENSMUSG00000104637","Gm42424"
"43068","ENSMUSG00000104638","4930568A13Rik"
"43069","ENSMUSG00000104639","Gm42939"
"43070","ENSMUSG00000104640","Gm42623"
"43071","ENSMUSG00000104641","Gm43290"
"43072","ENSMUSG00000104642","Gm9207"
"43073","ENSMUSG00000104643","Gm8862"
"43074","ENSMUSG00000104644","Gm2314"
"43075","ENSMUSG00000104645","Gm30484"
"43076","ENSMUSG00000104646","Gm9173"
"43077","ENSMUSG00000104647","Gm43485"
"43078","ENSMUSG00000104648","Gm42570"
"43079","ENSMUSG00000104649","Gm43712"
"43080","ENSMUSG00000104650","Trav22"
"43081","ENSMUSG00000104651","Gm21168"
"43082","ENSMUSG00000104652",NA
"43083","ENSMUSG00000104653","Gm43109"
"43084","ENSMUSG00000104654","Gm43814"
"43085","ENSMUSG00000104655","Gm43317"
"43086","ENSMUSG00000104656",NA
"43087","ENSMUSG00000104657",NA
"43088","ENSMUSG00000104658","Gm30275"
"43089","ENSMUSG00000104659","Gm31739"
"43090","ENSMUSG00000104660","Gm43601"
"43091","ENSMUSG00000104661","Gm42768"
"43092","ENSMUSG00000104662","Gm43267"
"43093","ENSMUSG00000104663","Gm3203"
"43094","ENSMUSG00000104664","Idi1-ps2"
"43095","ENSMUSG00000104665","Gm43366"
"43096","ENSMUSG00000104666",NA
"43097","ENSMUSG00000104667","Gm4961"
"43098","ENSMUSG00000104668","Vmn2r-ps24"
"43099","ENSMUSG00000104669","Gm38411"
"43100","ENSMUSG00000104670","Gm9369"
"43101","ENSMUSG00000104671","Gm43062"
"43102","ENSMUSG00000104672","Gm43665"
"43103","ENSMUSG00000104673","Gm43550"
"43104","ENSMUSG00000104674","Gm42756"
"43105","ENSMUSG00000104675","Gm43689"
"43106","ENSMUSG00000104676","Gm42777"
"43107","ENSMUSG00000104677","Gm43376"
"43108","ENSMUSG00000104678","Gm4321"
"43109","ENSMUSG00000104679","Igkv4-60"
"43110","ENSMUSG00000104680","Gm9415"
"43111","ENSMUSG00000104681","Gm43001"
"43112","ENSMUSG00000104682","Gm42636"
"43113","ENSMUSG00000104683",NA
"43114","ENSMUSG00000104684","5430427N15Rik"
"43115","ENSMUSG00000104685","Gm19202"
"43116","ENSMUSG00000104686","Gm42815"
"43117","ENSMUSG00000104687","Gm42899"
"43118","ENSMUSG00000104688","Gm18702"
"43119","ENSMUSG00000104689",NA
"43120","ENSMUSG00000104690",NA
"43121","ENSMUSG00000104691","Gm43021"
"43122","ENSMUSG00000104692","Gm42773"
"43123","ENSMUSG00000104693","Gm42941"
"43124","ENSMUSG00000104694","Gm43797"
"43125","ENSMUSG00000104695","Gm30023"
"43126","ENSMUSG00000104696","Gm42946"
"43127","ENSMUSG00000104697","Igkv12-67"
"43128","ENSMUSG00000104698","Gm42602"
"43129","ENSMUSG00000104699","Rps4x-ps"
"43130","ENSMUSG00000104700","Gm26379"
"43131","ENSMUSG00000104701","Gm42555"
"43132","ENSMUSG00000104702",NA
"43133","ENSMUSG00000104703","4921521D15Rik"
"43134","ENSMUSG00000104704","Gm43133"
"43135","ENSMUSG00000104705","4930405N21Rik"
"43136","ENSMUSG00000104706","Gm43421"
"43137","ENSMUSG00000104707","Gm43649"
"43138","ENSMUSG00000104708","Gm42503"
"43139","ENSMUSG00000104709","Gm42484"
"43140","ENSMUSG00000104710","Gm31243"
"43141","ENSMUSG00000104711","Gm43854"
"43142","ENSMUSG00000104712","Igkv4-75"
"43143","ENSMUSG00000104713","Gbp6"
"43144","ENSMUSG00000104714","Trav5d-2"
"43145","ENSMUSG00000104715","Gm43515"
"43146","ENSMUSG00000104716","Gm30652"
"43147","ENSMUSG00000104717","Gm33969"
"43148","ENSMUSG00000104718","Gm31752"
"43149","ENSMUSG00000104719","4933437G19Rik"
"43150","ENSMUSG00000104720","Gm43138"
"43151","ENSMUSG00000104721","Gm42696"
"43152","ENSMUSG00000104722","Gm43007"
"43153","ENSMUSG00000104723","Gm43106"
"43154","ENSMUSG00000104724","Gm43162"
"43155","ENSMUSG00000104725","Gm2860"
"43156","ENSMUSG00000104726","Gm18384"
"43157","ENSMUSG00000104727","Gm42500"
"43158","ENSMUSG00000104728","Gm42462"
"43159","ENSMUSG00000104729",NA
"43160","ENSMUSG00000104730","Gm42511"
"43161","ENSMUSG00000104731","Gm43249"
"43162","ENSMUSG00000104732","Gm43346"
"43163","ENSMUSG00000104733","Gm29784"
"43164","ENSMUSG00000104734",NA
"43165","ENSMUSG00000104735","C130075A20Rik"
"43166","ENSMUSG00000104736","Gm33609"
"43167","ENSMUSG00000104737","Gm42937"
"43168","ENSMUSG00000104738","Trav3-2"
"43169","ENSMUSG00000104739","Gm3283"
"43170","ENSMUSG00000104740","Mir6516"
"43171","ENSMUSG00000104741","Mir3087"
"43172","ENSMUSG00000104742","Igkv9-128"
"43173","ENSMUSG00000104743",NA
"43174","ENSMUSG00000104744","Gm18980"
"43175","ENSMUSG00000104745","Gm43073"
"43176","ENSMUSG00000104746",NA
"43177","ENSMUSG00000104747","Mir292b"
"43178","ENSMUSG00000104748","Gm43592"
"43179","ENSMUSG00000104749","Gm42926"
"43180","ENSMUSG00000104750",NA
"43181","ENSMUSG00000104751","Gm43179"
"43182","ENSMUSG00000104752","Gm5565"
"43183","ENSMUSG00000104753","Gm35172"
"43184","ENSMUSG00000104754","Gm43116"
"43185","ENSMUSG00000104755","Mir677"
"43186","ENSMUSG00000104756","Gm42464"
"43187","ENSMUSG00000104757","Gm44391"
"43188","ENSMUSG00000104758","Mir691"
"43189","ENSMUSG00000104759","Ranbp2-ps12"
"43190","ENSMUSG00000104760","Igkv3-8"
"43191","ENSMUSG00000104761","Gm43511"
"43192","ENSMUSG00000104762",NA
"43193","ENSMUSG00000104763","9830132P13Rik"
"43194","ENSMUSG00000104764","Gm43066"
"43195","ENSMUSG00000104765","Gm43058"
"43196","ENSMUSG00000104766","4930573H18Rik"
"43197","ENSMUSG00000104767",NA
"43198","ENSMUSG00000104768","Gm38412"
"43199","ENSMUSG00000104769","Igkv8-34"
"43200","ENSMUSG00000104770","Gm2939"
"43201","ENSMUSG00000104771",NA
"43202","ENSMUSG00000104772","Gm43347"
"43203","ENSMUSG00000104773","Mir7657"
"43204","ENSMUSG00000104774","Gm8920"
"43205","ENSMUSG00000104775","Gm8182"
"43206","ENSMUSG00000104776","Gm43691"
"43207","ENSMUSG00000104777","Gm4865"
"43208","ENSMUSG00000104778","Gm43476"
"43209","ENSMUSG00000104779","Gm43559"
"43210","ENSMUSG00000104780","Gm19843"
"43211","ENSMUSG00000104781",NA
"43212","ENSMUSG00000104782","Gm43326"
"43213","ENSMUSG00000104783",NA
"43214","ENSMUSG00000104784","Gm42984"
"43215","ENSMUSG00000104785","Gm31121"
"43216","ENSMUSG00000104786","Gm43573"
"43217","ENSMUSG00000104787","Gm19148"
"43218","ENSMUSG00000104788","Gm36448"
"43219","ENSMUSG00000104789","Gm43640"
"43220","ENSMUSG00000104790","Gm43276"
"43221","ENSMUSG00000104791","4930511M18Rik"
"43222","ENSMUSG00000104792","Gm43308"
"43223","ENSMUSG00000104793","Gm43756"
"43224","ENSMUSG00000104794","Mir28c"
"43225","ENSMUSG00000104795","Gm42783"
"43226","ENSMUSG00000104796",NA
"43227","ENSMUSG00000104797","Mir1897"
"43228","ENSMUSG00000104798","Gm20121"
"43229","ENSMUSG00000104799","Gm9361"
"43230","ENSMUSG00000104800","Gm36017"
"43231","ENSMUSG00000104801","Gm43834"
"43232","ENSMUSG00000104802","Gm5869"
"43233","ENSMUSG00000104803","Gm43108"
"43234","ENSMUSG00000104804","Mir7233"
"43235","ENSMUSG00000104805","Gm43624"
