Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
92	Procollagen-Proline Dioxygenase Activity (GO:0019798)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	P3H3
93	Protein Kinase B Binding (GO:0043422)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	PINK1
94	Coreceptor Activity Involved In Wnt Signaling Pathway (GO:0071936)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	LRP5
95	Retinal Dehydrogenase Activity (GO:0001758)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	ALDH1A1
96	Dinucleotide Phosphatase Activity (GO:0004551)	1/7	0.113115837313796	0.401522369823898	0	0	9.66273352999017	21.0584094847833	ENPP5
97	Transcription Coactivator Binding (GO:0001223)	2/34	0.113398248538161	0.401522369823898	0	0	3.62943786982249	7.90073940535313	EPAS1;TRERF1
98	Sodium Ion Transmembrane Transporter Activity (GO:0015081)	2/34	0.113398248538161	0.401522369823898	0	0	3.62943786982249	7.90073940535313	SLC41A3;SLC4A11
99	Endopeptidase Inhibitor Activity (GO:0004866)	4/112	0.123825551848634	0.407478714099856	0	0	2.15520282186949	4.50196339782619	BST2;CST3;PRNP;TFPI
100	Amino Acid Binding (GO:0016597)	2/36	0.124624764392753	0.407478714099856	0	0	3.41559345631744	7.112795561192	CASTOR2;SESN1
101	Type II Transforming Growth Factor Beta Receptor Binding (GO:0005114)	1/8	0.128198123597417	0.407478714099856	0	0	8.2819216182048	17.0125442594961	TGFB3
102	L-glutamine Transmembrane Transporter Activity (GO:0015186)	1/8	0.128198123597417	0.407478714099856	0	0	8.2819216182048	17.0125442594961	SLC38A6
103	Mannosidase Activity (GO:0015923)	1/8	0.128198123597417	0.407478714099856	0	0	8.2819216182048	17.0125442594961	MAN2B2
104	Adenylate Cyclase Binding (GO:0008179)	1/8	0.128198123597417	0.407478714099856	0	0	8.2819216182048	17.0125442594961	ADCY5
105	Cuprous Ion Binding (GO:1903136)	1/8	0.128198123597417	0.407478714099856	0	0	8.2819216182048	17.0125442594961	PRNP
106	Disulfide Oxidoreductase Activity (GO:0015036)	1/8	0.128198123597417	0.407478714099856	0	0	8.2819216182048	17.0125442594961	GLRX
107	Monoatomic Ion Channel Activity (GO:0005216)	2/37	0.130334459048921	0.407478714099856	0	0	3.3178360101437	6.76059309315753	TRPV2;CLU
108	Peptidase Inhibitor Activity (GO:0030414)	2/37	0.130334459048921	0.407478714099856	0	0	3.3178360101437	6.76059309315753	CST3;TFPI
109	Calcium Channel Regulator Activity (GO:0005246)	2/37	0.130334459048921	0.407478714099856	0	0	3.3178360101437	6.76059309315753	CACNG7;STIM1
110	Sulfotransferase Activity (GO:0008146)	2/38	0.136103398519257	0.407478714099856	0	0	3.22550953320184	6.43276396905359	WSCD2;HS3ST1
111	DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)	9/348	0.140557289234507	0.407478714099856	0	0	1.54968852765821	3.04070603479664	EGR2;DBP;NFIA;EPAS1;CREBRF;NFATC1;FOS;ATF3;ETV5
112	Tau Protein Binding (GO:0048156)	2/39	0.141927934834977	0.407478714099856	0	0	3.13817367663522	6.12708279407348	APOE;CLU
113	Type I Transforming Growth Factor Beta Receptor Binding (GO:0034713)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	TGFB3
114	NADP-retinol Dehydrogenase Activity (GO:0052650)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	DHRS3
115	STAT Family Protein Binding (GO:0097677)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	DTX3L
116	Aromatic Amino Acid Transmembrane Transporter Activity (GO:0015173)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	SLC43A2
117	Phosphatidylinositol Transfer Activity (GO:0008526)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	PLTP
118	Branched-Chain Amino Acid Transmembrane Transporter Activity (GO:0015658)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	SLC43A2
119	Protein Serine Kinase Activity (GO:0106310)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	PINK1
120	Cyclin-Dependent Protein Serine/Threonine Kinase Inhibitor Activity (GO:0004861)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	INCA1
121	Retinoic Acid 4-Hydroxylase Activity (GO:0008401)	1/9	0.143024663995821	0.407478714099856	0	0	7.24631268436578	14.0921810001935	CYP26B1
122	Phospholipase Activity (GO:0004620)	3/77	0.143263409568249	0.407478714099856	0	0	2.35616328494667	4.57819094385233	SMPD3;PLCB4;PLB1
123	Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175)	2/41	0.153729734533565	0.414296397371033	0	0	2.9769382491276	5.57449307317601	SLC43A2;SLC38A6
124	BMP Receptor Binding (GO:0070700)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	SCUBE3
125	Transmembrane Receptor Protein Serine/Threonine Kinase Binding (GO:0070696)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	SCUBE3
126	Vinculin Binding (GO:0017166)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	CORO2B
127	Myosin II Binding (GO:0045159)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	GSN
128	acyl-CoA Dehydrogenase Activity (GO:0003995)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	ACADSB
