Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
718	Regulation Of Cell Adhesion (GO:0030155)	1/144	0.401872548730004	0.422581858344224	0	0	1.97662337662338	1.80192996315208	PLAUR
719	Protein Glycosylation (GO:0006486)	1/147	0.408266196463879	0.428112469903095	0	0	1.93571428571429	1.73408230091705	B3GNT5
720	Dephosphorylation (GO:0016311)	1/147	0.408266196463879	0.428112469903095	0	0	1.93571428571429	1.73408230091705	DUSP5
721	Axon Guidance (GO:0007411)	1/149	0.412491144822463	0.431942877033231	0	0	1.90936293436293	1.69081828497302	SEMA7A
722	Regulation Of Cellular Component Organization (GO:0051128)	1/153	0.420852015624341	0.440087634067005	0	0	1.85874060150376	1.60869168922568	JADE1
723	Cellular Response To Growth Factor Stimulus (GO:0071363)	1/155	0.424988349541581	0.443798345648539	0	0	1.83441558441558	1.56969753458244	PDGFB
724	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	8/2028	0.43248433199322	0.451002307534366	0	0	1.12582115354393	0.943673625794236	CSRNP1;RPS6KA3;EGR1;LEF1;JADE1;LIF;MYBL2;KLF2
725	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	1/163	0.44124441013695	0.459502799521927	0	0	1.74312169312169	1.42614606298007	PTGER4
726	Brain Development (GO:0007420)	1/169	0.453138302072729	0.471238867858003	0	0	1.68035714285714	1.3300999670586	B3GNT5
727	Nervous System Development (GO:0007399)	2/433	0.45677805614133	0.474370608509909	0	0	1.31127475705303	1.02745938027152	RPS6KA3;B3GNT5
728	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	1/172	0.458991289576661	0.476014318173598	0	0	1.65062656641604	1.28538259833168	JAML
729	Extracellular Matrix Organization (GO:0030198)	1/176	0.466699296073617	0.483344264109164	0	0	1.61257142857143	1.22889252519371	FLRT2
730	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	2/452	0.479118885494197	0.495527066504272	0	0	1.25468599033816	0.923206128705687	NAB2;JADE1
731	Phosphate-Containing Compound Metabolic Process (GO:0006796)	1/184	0.481791924427786	0.497609990346072	0	0	1.54145199063232	1.12563444922471	DUSP5
732	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	1/186	0.485498797939379	0.50075354159048	0	0	1.5246332046332	1.10166712401076	PDGFB
733	Axonogenesis (GO:0007409)	1/188	0.489179525963176	0.503861585405454	0	0	1.50817417876241	1.07838334030664	SEMA7A
734	DNA-templated Transcription (GO:0006351)	1/199	0.508964241827151	0.522813608951699	0	0	1.42359307359307	0.961462754852336	EREG
735	Anterograde Trans-Synaptic Signaling (GO:0098916)	1/199	0.508964241827151	0.522813608951699	0	0	1.42359307359307	0.961462754852336	RPS6KA3
736	Regulation Of Translation (GO:0006417)	1/202	0.51422766437746	0.527502563321987	0	0	1.40213219616205	0.932542959307195	RPS6KA3
737	Chromatin Remodeling (GO:0006338)	1/228	0.5575746086513	0.570418468200178	0	0	1.23989930774072	0.724298286921426	NPM3
738	Cilium Organization (GO:0044782)	1/228	0.5575746086513	0.570418468200178	0	0	1.23989930774072	0.724298286921426	TTC17
739	Inflammatory Response (GO:0006954)	1/236	0.57012794297178	0.582471714402834	0	0	1.19720364741641	0.672702123298258	PTGER4
740	Regulation Of Autophagy (GO:0010506)	1/241	0.577794754835867	0.589506810677135	0	0	1.17196428571429	0.642865268054456	PLK2
741	Cellular Component Assembly (GO:0022607)	1/260	0.605718588180409	0.617162664070458	0	0	1.08494208494208	0.543924622606671	AIF1L
742	Regulation Of Protein Phosphorylation (GO:0001932)	1/265	0.612759123792449	0.62349479577264	0	0	1.06412337662338	0.521189930066165	PLAUR
743	Chromatin Organization (GO:0006325)	1/268	0.616923795470133	0.62688757144004	0	0	1.05200642054575	0.50812938012752	NPM3
744	Chemical Synaptic Transmission (GO:0007268)	1/273	0.623766996720812	0.632989358231469	0	0	1.03240546218487	0.487273060679406	RPS6KA3
745	Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	1/275	0.626470403768546	0.634879402476848	0	0	1.0247653806048	0.479235369374525	AIF1L
746	DNA Metabolic Process (GO:0006259)	1/288	0.643581611370512	0.651346000783829	0	0	0.977700348432056	0.430878835828977	TICRR
747	DNA Repair (GO:0006281)	1/291	0.647419250697213	0.654352790195978	0	0	0.96743842364532	0.420604692440897	TICRR
748	Regulation Of Cell Cycle (GO:0051726)	1/298	0.656216025635231	0.662357084698663	0	0	0.944300144300144	0.397800823971623	JADE1
749	Supramolecular Fiber Organization (GO:0097435)	1/316	0.677854932026425	0.68328501158872	0	0	0.889523809523809	0.345866407540321	CGNL1
750	Proteolysis (GO:0006508)	1/330	0.693751677472435	0.698376688655585	0	0	0.851063829787234	0.311183996549898	CTSW
751	Protein Modification By Small Protein Conjugation (GO:0032446)	1/364	0.729209228656685	0.733093165959783	0	0	0.770011806375443	0.243165555291846	KLHL21
752	DNA Damage Response (GO:0006974)	1/384	0.748142231823491	0.751126841790872	0	0	0.72905632226781	0.211544564220448	TICRR
753	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	2/763	0.759416617293024	0.76143366010124	0	0	0.730084366489554	0.200922685039747	LEF1;KLF2
754	Vesicle-Mediated Transport (GO:0016192)	1/411	0.771646142740166	0.772669546112501	0	0	0.680104529616725	0.176302952016684	TNFAIP2
755	Protein Ubiquitination (GO:0016567)	1/434	0.789952132508832	0.789952132508832	0	0	0.643220059386341	0.151660308382995	KLHL21
