"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0074.1","MA0074.1",12,1356,4.7808764940239,3.39,1.41028805133449,0.147722207756109,"RXRA::VDR",0.263008990420184,0.830554210301247
"MA0469.3","MA0469.3",4,326,1.59362549800797,0.815,1.95536870921223,0.149923113441091,"E2F3",0.26629200625489,0.8241314074045
"MA1533.1","MA1533.1",13,1500,5.1792828685259,3.75,1.38114209827357,0.151479953165708,"NR1I2",0.268418159291255,0.819644837825555
"MA0670.1","MA0670.1",25,3207,9.9601593625498,8.0175,1.24230238385404,0.153707034132643,"NFIA",0.271719069817421,0.813306257320749
"MA0713.1","MA0713.1",25,3212,9.9601593625498,8.03,1.2403685383001,0.155506660587914,"PHOX2A",0.274250517254336,0.808251004742429
"MA0595.1","MA0595.1",20,2494,7.96812749003984,6.235,1.27796752045547,0.156305170801123,"SREBF1",0.275008625984994,0.806026654653561
"MA0768.1","MA0768.1",32,4247,12.7490039840637,10.6175,1.20075384827537,0.15912127679434,"LEF1",0.279304641149594,0.798271745076484
"MA0797.1","MA0797.1",17,2078,6.77290836653386,5.195,1.30373597045888,0.16088664927132,"TGIF2",0.281270816436819,0.793479993118869
"MA0663.1","MA0663.1",9,974,3.58565737051793,2.435,1.47254922813878,0.161372532754636,"MLX",0.281270816436819,0.792170384658835
"MA1554.1","MA1554.1",9,974,3.58565737051793,2.435,1.47254922813878,0.161372532754636,"RFX7",0.281270816436819,0.792170384658835
"MA1133.1","MA1133.1",11,1245,4.38247011952191,3.1125,1.40802252836045,0.161986721046326,"JUN::JUNB(var.2)",0.281683202565407,0.79052058553561
"MA1594.1","MA1594.1",19,2369,7.56972111553785,5.9225,1.2781293567814,0.163827113832276,"ZNF382",0.2842209928346,0.785614219710779
"MA0869.1","MA0869.1",30,3977,11.9521912350598,9.9425,1.20213137893485,0.167358181164147,"Sox11",0.289673325170425,0.776353052666231
"MA0622.1","MA0622.1",9,984,3.58565737051793,2.46,1.45758429695851,0.16817234302957,"Mlxip",0.290408721990877,0.774245425049719
"MA0095.2","MA0095.2",26,3397,10.3585657370518,8.4925,1.21973102585243,0.169933207181453,"YY1",0.292412661936886,0.769721745989822
"MA0895.1","MA0895.1",10,1122,3.98406374501992,2.805,1.42034358111227,0.170116749705909,"HMBOX1",0.292412661936886,0.769252923620095
"MA0744.2","MA0744.2",19,2385,7.56972111553785,5.9625,1.26955490407343,0.170828866678369,"SCRT2",0.292961688602444,0.767438740322391
"MA0822.1","MA0822.1",9,989,3.58565737051793,2.4725,1.45021531669077,0.171622440479671,"HES7",0.29364757017852,0.765425926631191
"MA0758.1","MA0758.1",15,1825,5.97609561752988,4.5625,1.30982917644491,0.175249703474522,"E2F7",0.299167686022869,0.756342708194329
"MA0523.1","MA0523.1",32,4304,12.7490039840637,10.76,1.18485167138139,0.178056465437366,"TCF7L2",0.303193083848391,0.749442251965626
"MA1565.1","MA1565.1",29,3861,11.5537848605578,9.6525,1.19697330852709,0.178420594918825,"TBX18",0.303193083848391,0.748555016869271
"MA1636.1","MA1636.1",23,2992,9.16334661354582,7.48,1.22504633870933,0.18293161033677,"CEBPG(var.2)",0.310152230252796,0.73771124253531
"MA1540.1","MA1540.1",22,2848,8.76494023904383,7.12,1.23103093244998,0.183641936678771,"NR5A1",0.310650532340959,0.736028135833765
"MA0626.1","MA0626.1",12,1423,4.7808764940239,3.5575,1.34388657597299,0.185939364907998,"Npas2",0.313825262944268,0.73062865674495
"MA1475.1","MA1475.1",8,875,3.18725099601594,2.1875,1.45702902675014,0.186692943780623,"CREB3L4(var.2)",0.314385860181366,0.728872096271864
"MA0111.1","MA0111.1",19,2423,7.56972111553785,6.0575,1.2496444268325,0.188083596686667,"Spz1",0.316014331369941,0.725649078873347
"MA1655.1","MA1655.1",27,3593,10.7569721115538,8.9825,1.19754768845575,0.188546823476618,"ZNF341",0.316080742277656,0.724580779928726
"MA0672.1","MA0672.1",18,2282,7.17131474103586,5.705,1.25702274163643,0.189621718076124,"NKX2-3",0.317169958934504,0.722111922797243
"MA1572.1","MA1572.1",11,1293,4.38247011952191,3.2325,1.35575255050949,0.191735616358915,"TGIF2LY",0.319988299337249,0.717297206102613
"MA1645.1","MA1645.1",26,3456,10.3585657370518,8.64,1.19890807141803,0.192652641707199,"NKX2-2",0.320801050699934,0.715225031442087
"MA0816.1","MA0816.1",39,5398,15.5378486055777,13.495,1.1513781849261,0.193851364519764,"Ascl2",0.322078213656446,0.712531137647133
"MA0119.1","MA0119.1",27,3608,10.7569721115538,9.02,1.19256897023878,0.194382016090929,"NFIC::TLX1",0.322242186675185,0.711343917772708
"MA1502.1","MA1502.1",12,1441,4.7808764940239,3.6025,1.32709965135986,0.196941900989918,"HOXB8",0.325761991437868,0.705661874350703
