Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
1129	Diol Metabolic Process (GO:0034311)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	NAAA
1130	Embryonic Appendage Morphogenesis (GO:0035113)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PTCH1
1131	Engulfment Of Apoptotic Cell (GO:0043652)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	RAC3
1132	Epithelial Cell Apoptotic Process (GO:1904019)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	GSN
1133	Steroid Hormone Mediated Signaling Pathway (GO:0043401)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	CALCOCO1
1134	Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	ACAD11
1135	Heparan Sulfate Proteoglycan Biosynthetic Process, Enzymatic Modification (GO:0015015)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	HS3ST1
1136	Lipoprotein Catabolic Process (GO:0042159)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	APOE
1137	Megakaryocyte Development (GO:0035855)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	THPO
1138	Mesonephros Development (GO:0001823)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PAX2
1139	Metanephric Mesenchyme Development (GO:0072075)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PAX2
1140	Monocyte Differentiation (GO:0030224)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PDE1B
1141	Negative Regulation Of Activated T Cell Proliferation (GO:0046007)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PRNP
1142	Negative Regulation Of Autophagosome Assembly (GO:1902902)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PINK1
1143	Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PYCR1
1144	Negative Regulation Of Inclusion Body Assembly (GO:0090084)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	SORL1
1145	Negative Regulation Of Interleukin-17 Production (GO:0032700)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PRNP
1146	Negative Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901029)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	MPV17L
1147	Negative Regulation Of Oxidoreductase Activity (GO:0051354)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	MT3
1148	Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	EMILIN1
1149	Negative Regulation Of Sprouting Angiogenesis (GO:1903671)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	KLF2
1150	Negative Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030948)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	EMILIN1
1151	Neuron Projection Fasciculation (GO:0106030)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	EPHB2
1152	Neuron Projection Maintenance (GO:1990535)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PRNP
1153	Omega-Hydroxylase P450 Pathway (GO:0097267)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	CYP2U1
1154	Peptidyl-Proline Hydroxylation (GO:0019511)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	EGLN3
1155	Phosphate Ion Transmembrane Transport (GO:0035435)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	SLC37A3
1156	Positive Regulation Of B Cell Differentiation (GO:0045579)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	SYK
1157	Positive Regulation Of Actin Filament Depolymerization (GO:0030836)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	CARMIL1
1158	Positive Regulation Of Actin Nucleation (GO:0051127)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	GSN
1159	Positive Regulation Of Bone Resorption (GO:0045780)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	SYK
1160	Positive Regulation Of Cellular Respiration (GO:1901857)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PINK1
1161	Positive Regulation Of Cellular Senescence (GO:2000774)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	YPEL3
1162	Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	APOE
1163	Positive Regulation Of Defense Response To Bacterium (GO:1900426)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	EMILIN1
1164	Positive Regulation Of Dendrite Development (GO:1900006)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PTN
1165	Positive Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000052)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	SFRP1
1166	Positive Regulation Of Phospholipid Transport (GO:2001140)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	APOE
1167	Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	ZFP36
1168	Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	CD200
1169	Progesterone Receptor Signaling Pathway (GO:0050847)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	TRERF1
1170	Protein Kinase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007205)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	GAP43
1171	Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042984)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	ITM2A
1172	Regulation Of Axon Regeneration (GO:0048679)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PTN
1173	Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	PRNP
1174	Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	1/10	0.237539212935637	0.496728081564726	0	0	4.04827299209322	5.81907893612671	CAMK2A
1175	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	4/93	0.238030310422783	0.497331414542921	0	0	1.63998391840708	2.35396282144016	PINK1;CREBL2;GPD1L;GAS6
1176	Response To Exogenous dsRNA (GO:0043330)	2/35	0.240431493320016	0.49937336387533	0	0	2.20956279492865	3.14933422200649	IFIT1;RIGI
1177	Dendrite Morphogenesis (GO:0048813)	2/35	0.240431493320016	0.49937336387533	0	0	2.20956279492865	3.14933422200649	PTN;EPHB2
1178	Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	2/35	0.240431493320016	0.49937336387533	0	0	2.20956279492865	3.14933422200649	DDIT4;PDK2
1179	Macrophage Activation (GO:0042116)	2/35	0.240431493320016	0.49937336387533	0	0	2.20956279492865	3.14933422200649	SYK;CLU
1180	One-Carbon Compound Transport (GO:0019755)	2/35	0.240431493320016	0.49937336387533	0	0	2.20956279492865	3.14933422200649	SLC4A11;AQP5
1181	Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	2/35	0.240431493320016	0.49937336387533	0	0	2.20956279492865	3.14933422200649	KCNH5;RRM2B
1182	Regulation Of Cardiac Muscle Contraction (GO:0055117)	2/35	0.240431493320016	0.49937336387533	0	0	2.20956279492865	3.14933422200649	STC1;ANK2
1183	Response To Metal Ion (GO:0010038)	3/64	0.244753005109618	0.502185168288245	0	0	1.79378774805867	2.52476651471853	NDRG1;PAM;KHK
1184	Positive Regulation Of Macroautophagy (GO:0016239)	3/64	0.244753005109618	0.502185168288245	0	0	1.79378774805867	2.52476651471853	PINK1;SESN3;SESN1
1185	Positive Regulation Of Type I Interferon Production (GO:0032481)	3/64	0.244753005109618	0.502185168288245	0	0	1.79378774805867	2.52476651471853	RNF135;RAB2B;RIGI
1186	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	4/95	0.249659328493492	0.502185168288245	0	0	1.60377475631713	2.22549083302757	BCAS3;ANGPT1;ATOH8;RIN2
1187	Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	4/95	0.249659328493492	0.502185168288245	0	0	1.60377475631713	2.22549083302757	CDKN1C;SCUBE3;TGFB3;SULF1
1188	Negative Regulation Of Organelle Assembly (GO:1902116)	2/36	0.250401534462013	0.502185168288245	0	0	2.14446529080675	2.96941859645297	PINK1;EVI5L
1189	Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	2/36	0.250401534462013	0.502185168288245	0	0	2.14446529080675	2.96941859645297	PLCB4;CLU
1190	Positive Regulation Of Interferon-Beta Production (GO:0032728)	2/36	0.250401534462013	0.502185168288245	0	0	2.14446529080675	2.96941859645297	RNF135;RIGI
1191	Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	2/36	0.250401534462013	0.502185168288245	0	0	2.14446529080675	2.96941859645297	THPO;MTURN
1192	Positive Regulation Of Signaling Receptor Activity (GO:2000273)	2/36	0.250401534462013	0.502185168288245	0	0	2.14446529080675	2.96941859645297	ADRB2;EPHB2
1193	Protein Destabilization (GO:0031648)	2/36	0.250401534462013	0.502185168288245	0	0	2.14446529080675	2.96941859645297	PRNP;GSN
1194	Receptor Signaling Pathway Via JAK-STAT (GO:0007259)	2/36	0.250401534462013	0.502185168288245	0	0	2.14446529080675	2.96941859645297	STAT2;STAMBP
1195	Positive Regulation Of T Cell Proliferation (GO:0042102)	3/65	0.251946091202068	0.502185168288245	0	0	1.76476473441669	2.43279902079737	SYK;CCL5;IGFBP2
1196	Protein Localization To Membrane (GO:0072657)	7/192	0.255529361487944	0.502185168288245	0	0	1.38165438165438	1.88515405032716	AP4M1;RAMP2;CD81;PTCH1;ANK2;PTN;GAS6
1197	Positive Regulation Of Protein Modification Process (GO:0031401)	8/225	0.255948131804382	0.502185168288245	0	0	1.34649655908149	1.83497920713476	PINK1;ACE;THPO;ANGPT1;FGF18;CLDN19;GAS6;MT3
1198	AMP Metabolic Process (GO:0046033)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	NT5E
1199	Regulation Of Endocytic Recycling (GO:2001135)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SORL1
1200	Regulation Of Endosome Size (GO:0051036)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	BORCS5
1201	Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	ZFP36
1202	Golgi To Lysosome Transport (GO:0090160)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	AP4M1
1203	Regulation Of Glycogen Metabolic Process (GO:0070873)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	KHK
1204	Regulation Of Mitochondrial Fusion (GO:0010635)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PID1
1205	Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SYK
1206	Aspartate Family Amino Acid Catabolic Process (GO:0009068)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PIPOX
1207	Brain Morphogenesis (GO:0048854)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PAX2
1208	Regulation Of Phospholipase C Activity (GO:1900274)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PDGFRA
1209	Calcineurin-Mediated Signaling (GO:0097720)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	NFATC1
1210	Carbon Dioxide Transport (GO:0015670)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	AQP5
1211	Cell Part Morphogenesis (GO:0032990)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PID1
1212	Regulation Of Response To Oxidative Stress (GO:1902882)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PINK1
1213	Cellular Response To UV-B (GO:0071493)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	MFAP4
1214	Cellular Response To Superoxide (GO:0071451)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	MT3
1215	Central Nervous System Myelination (GO:0022010)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	CLU
1216	Cochlea Morphogenesis (GO:0090103)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PAX2
1217	Complement Receptor Mediated Signaling Pathway (GO:0002430)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	CMKLR1
1218	Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	ADRB2
1219	Digestive System Development (GO:0055123)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	FGFR2
1220	Skeletal Muscle Fiber Development (GO:0048741)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	MYORG
1221	Endoplasmic Reticulum Membrane Organization (GO:0090158)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	ATL1
1222	Sphingoid Metabolic Process (GO:0046519)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	NAAA
1223	Epithelial Cell-Cell Adhesion (GO:0090136)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PLEKHA7
1224	Ganglion Development (GO:0061548)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SEMA3F
1225	Glutamine Family Amino Acid Biosynthetic Process (GO:0009084)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PYCR1
1226	Glycerol Metabolic Process (GO:0006071)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SHPK
1227	Heterocycle Biosynthetic Process (GO:0018130)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PYCR1
1228	Visual Learning (GO:0008542)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	NETO1
1229	Intracellular Copper Ion Homeostasis (GO:0006878)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PRNP
1230	Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SYK
1231	Macrophage Chemotaxis (GO:0048246)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	CCL5
1232	Melanocyte Differentiation (GO:0030318)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	MEF2C
1233	Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	CLU
1234	Negative Regulation Of Bone Remodeling (GO:0046851)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SFRP1
1235	Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PRNP
1236	Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PRNP
1237	Negative Regulation Of Cell Division (GO:0051782)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	TXNIP
1238	Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PID1
1239	Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	GAS6
1240	Negative Regulation Of Leukocyte Chemotaxis (GO:0002689)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	DDT
1241	Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	APOE
1242	Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	GSTM2
1243	Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	GSTM2
1244	Negative Regulation Of Vascular Permeability (GO:0043116)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	RAMP2
1245	Neutrophil Activation Involved In Immune Response (GO:0002283)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SYK
1246	Pentose-Phosphate Shunt (GO:0006098)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SHPK
1247	Phospholipid Efflux (GO:0033700)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	APOE
1248	Podocyte Differentiation (GO:0072112)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	KLF15
1249	Positive Regulation Of Behavior (GO:0048520)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	MEF2C
1250	Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090190)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	PAX2
1251	Positive Regulation Of Coagulation (GO:0050820)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	EMILIN1
1252	Positive Regulation Of Cytoplasmic Transport (GO:1903651)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SORL1
1253	Positive Regulation Of Hemostasis (GO:1900048)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	EMILIN1
1254	Positive Regulation Of Lipid Transport (GO:0032370)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	APOE
1255	Positive Regulation Of Myelination (GO:0031643)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	EGR2
1256	Positive Regulation Of Platelet Aggregation (GO:1901731)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	EMILIN1
1257	Pyrimidine Nucleobase Metabolic Process (GO:0006206)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	DPYSL5
1258	Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SOCS1
1259	Regulation Of Adipose Tissue Development (GO:1904177)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SORL1
1260	Regulation Of Astrocyte Differentiation (GO:0048710)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	HES1
1261	Regulation Of Cell Activation (GO:0050865)	1/11	0.257945212713433	0.502185168288245	0	0	3.64325842696629	4.93664457121852	SYK
1262	Negative Regulation Of Endopeptidase Activity (GO:0010951)	3/66	0.259169475422019	0.503338111381885	0	0	1.73666308628715	2.34496942488816	CST3;MT3;SORL1
1263	Regulation Of Defense Response To Virus By Host (GO:0050691)	2/37	0.260382648250507	0.503338111381885	0	0	2.08308764406325	2.80300899530181	DTX3L;RIGI
1264	Calcium Ion Import Across Plasma Membrane (GO:0098703)	2/37	0.260382648250507	0.503338111381885	0	0	2.08308764406325	2.80300899530181	TRPV2;CLU
1265	Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	2/37	0.260382648250507	0.503338111381885	0	0	2.08308764406325	2.80300899530181	MEF2C;TGFB3
1266	Ventricular Septum Development (GO:0003281)	2/37	0.260382648250507	0.503338111381885	0	0	2.08308764406325	2.80300899530181	HEY1;HES1
1267	Melanosome Organization (GO:0032438)	2/37	0.260382648250507	0.503338111381885	0	0	2.08308764406325	2.80300899530181	APOE;LYST
1268	Mitochondrion Disassembly (GO:0061726)	2/37	0.260382648250507	0.503338111381885	0	0	2.08308764406325	2.80300899530181	PINK1;FBXL4
1269	Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)	2/37	0.260382648250507	0.503338111381885	0	0	2.08308764406325	2.80300899530181	SH3RF2;PINK1
1270	Regulation Of Cellular Component Biogenesis (GO:0044087)	2/37	0.260382648250507	0.503338111381885	0	0	2.08308764406325	2.80300899530181	PINK1;APOE
1271	Phosphorylation (GO:0016310)	14/429	0.260749815434449	0.503651295744746	0	0	1.23349443840622	1.65805569106531	SYK;DGKA;IGFBP3;CDC42BPG;CAMK2A;DYRK1B;LIPE;PINK1;SHPK;RPS6KA1;GAS6;EPHB2;TRIB2;PDK2
1272	Protein Homooligomerization (GO:0051260)	5/129	0.263516848772174	0.508595804823654	0	0	1.47146987218503	1.96240809448648	RNF135;ATL1;AQP5;CLU;CLYBL
1273	Protein Phosphorylation (GO:0006468)	16/500	0.266422934083794	0.513800709486029	0	0	1.20900014331438	1.59910852799559	PDGFRA;SYK;IGFBP3;CDC42BPG;CAMK2A;DYRK1B;LIPE;PINK1;EFEMP1;RPS6KA1;ATP13A2;GAS6;EPHB2;TRIB2;PDK2;FGFR2
1274	Amino Acid Catabolic Process (GO:0009063)	2/38	0.270367123133539	0.515505599751368	0	0	2.02511986658328	2.6488052021442	ALDH6A1;THNSL2
1275	Regulation Of Neurotransmitter Secretion (GO:0046928)	2/38	0.270367123133539	0.515505599751368	0	0	2.02511986658328	2.6488052021442	MEF2C;CAMK2A
1276	Response To Peptide (GO:1901652)	2/38	0.270367123133539	0.515505599751368	0	0	2.02511986658328	2.6488052021442	PRNP;STAT2
1277	Response To Transforming Growth Factor Beta (GO:0071559)	2/38	0.270367123133539	0.515505599751368	0	0	2.02511986658328	2.6488052021442	MEF2C;SFRP1
1278	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	2/38	0.270367123133539	0.515505599751368	0	0	2.02511986658328	2.6488052021442	RAMP2;GAS6
1279	Positive Regulation Of Bone Mineralization (GO:0030501)	2/38	0.270367123133539	0.515505599751368	0	0	2.02511986658328	2.6488052021442	MEF2C;PTN
1280	Positive Regulation Of Cation Channel Activity (GO:2001259)	2/38	0.270367123133539	0.515505599751368	0	0	2.02511986658328	2.6488052021442	GSTM2;ANK2
1281	Positive Regulation Of Myoblast Differentiation (GO:0045663)	2/38	0.270367123133539	0.515505599751368	0	0	2.02511986658328	2.6488052021442	MEF2C;IGFBP3
1282	Protein Modification By Small Protein Conjugation (GO:0032446)	12/364	0.270500738617617	0.515505599751368	0	0	1.24584999130888	1.62892450743738	RNF144A;RNF135;SH3RF2;UFL1;EGR2;PINK1;TRIM7;UBA7;FBXO2;RNF182;UBE2L6;PDZRN3
1283	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	6/163	0.271458508851154	0.515505599751368	0	0	1.39486833708596	1.81883295128412	GNAO1;GNAZ;RAMP2;ADRB2;PTH1R;ADCY5
1284	Nitrogen Compound Transport (GO:0071705)	6/163	0.271458508851154	0.515505599751368	0	0	1.39486833708596	1.81883295128412	RAMP2;TCN2;SLC43A2;ARRDC3;TXNIP;ABCD1
1285	Positive Regulation Of Protein Metabolic Process (GO:0051247)	7/196	0.271958082387638	0.515505599751368	0	0	1.35213243546577	1.76062155999005	CYFIP2;APOE;IL17D;CLU;SORL1;KLF2;RIGI
1286	Cell-Cell Junction Organization (GO:0045216)	3/68	0.273693726591697	0.515505599751368	0	0	1.68305378831695	2.18080951375298	CDH4;TGFB3;LIMS2
1287	Synapse Organization (GO:0050808)	5/131	0.273736269797281	0.515505599751368	0	0	1.44796346211441	1.87596720646131	KIRREL3;NTNG1;CACNB4;DNER;PDZRN3
1288	NADPH Regeneration (GO:0006740)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	SHPK
1289	acetyl-CoA Biosynthetic Process (GO:0006085)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	ACSS1
1290	Atrial Cardiac Muscle Cell Action Potential (GO:0086014)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	KCNN2
1291	Axonal Fasciculation (GO:0007413)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	EPHB2
1292	Axonal Transport Of Mitochondrion (GO:0019896)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	MGARP
1293	cAMP Metabolic Process (GO:0046058)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	ADCY5
1294	Cell-Cell Junction Maintenance (GO:0045217)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	MTSS1
1295	Cellular Component Maintenance (GO:0043954)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	PRNP
1296	Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	KLF2
1297	Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	MEF2C
1298	Dendrite Self-Avoidance (GO:0070593)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	IGSF9
1299	Detection Of Bacterium (GO:0016045)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	SSC5D
1300	Detection Of Calcium Ion (GO:0005513)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	STIM1
1301	Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	SEMA3F
1302	Epithelial Cell Morphogenesis (GO:0003382)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	STC1
1303	Sphingomyelin Metabolic Process (GO:0006684)	1/12	0.277806072696969	0.515505599751368	0	0	3.31188287368063	4.24196552823442	SMPD3
