Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	3/244	0.764539325827248	0.813370265861299	0	0	0.746580605501767	0.200443316012654	TIMP3;ACKR3;LGALS9
Regulation Of Endothelial Cell Migration (GO:0010594)	1/88	0.766337685730813	0.813754830035407	0	0	0.690571891968126	0.183783529702702	BMP4
Negative Regulation Of Protein Kinase Activity (GO:0006469)	1/88	0.766337685730813	0.813754830035407	0	0	0.690571891968126	0.183783529702702	TRIB3
Positive Regulation Of Cell Adhesion (GO:0045785)	1/88	0.766337685730813	0.813754830035407	0	0	0.690571891968126	0.183783529702702	ADGRG1
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	4/319	0.768569327489964	0.815614795381292	0	0	0.761039854538307	0.200324341762098	APC2;UBXN11;ZFAND2B;RNF122
Regulation Of Vesicle-Mediated Transport (GO:0060627)	1/89	0.770174923512893	0.816808486297382	0	0	0.682689626324596	0.178275941855676	RAB3D
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	1/90	0.773949334670496	0.819787979803724	0	0	0.674984490246088	0.17296401060961	LYRM7
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)	1/90	0.773949334670496	0.819787979803724	0	0	0.674984490246088	0.17296401060961	TRIB3
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	2/175	0.782980666058806	0.828837477653528	0	0	0.69364161849711	0.169697532090546	CASP1;LGALS9
Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	1/93	0.784905780346062	0.829841269948948	0	0	0.652874099759936	0.158120618536677	CDC42EP2
Protein O-linked Glycosylation (GO:0006493)	1/93	0.784905780346062	0.829841269948948	0	0	0.652874099759936	0.158120618536677	ST6GAL1
Positive Regulation Of Hydrolase Activity (GO:0051345)	2/176	0.785642331225479	0.830103433303538	0	0	0.689619805481874	0.16637328790982	ARAP1;RALGDS
Sphingolipid Metabolic Process (GO:0006665)	1/94	0.788438974714212	0.831507025474516	0	0	0.645820964443565	0.153511817440513	ABCA2
