Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	1/72	0.0829611747365632	0.110523933448382	0	0	12.1892222902633	30.3436373269886	LIF
Granulocyte Chemotaxis (GO:0071621)	1/73	0.0840655952372061	0.111628085478913	0	0	12.0193236714976	29.7617431320053	JAML
Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	0.0846496121721852	0.112036251404363	0	0	4.4041404140414	10.8748565628575	EGR1;PDGFB
Regulation Of Stress Fiber Assembly (GO:0051492)	1/75	0.0862706134691212	0.113440254724007	0	0	11.6933019976498	28.6517032929904	PTGER4
Regulation Of DNA Replication (GO:0006275)	1/75	0.0862706134691212	0.113440254724007	0	0	11.6933019976498	28.6517032929904	EREG
Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.0873712140350116	0.113747842389587	0	0	11.5368115942029	28.1220097607144	EREG
Wnt Signaling Pathway (GO:0016055)	1/76	0.0873712140350116	0.113747842389587	0	0	11.5368115942029	28.1220097607144	LEF1
Actomyosin Structure Organization (GO:0031032)	1/77	0.08847054408079	0.113747842389587	0	0	11.3844393592677	27.6082401547761	TNNT2
Positive Regulation Of Synaptic Transmission (GO:0050806)	1/77	0.08847054408079	0.113747842389587	0	0	11.3844393592677	27.6082401547761	PLK2
Neutrophil Migration (GO:1990266)	1/77	0.08847054408079	0.113747842389587	0	0	11.3844393592677	27.6082401547761	JAML
Embryonic Organ Development (GO:0048568)	1/77	0.08847054408079	0.113747842389587	0	0	11.3844393592677	27.6082401547761	PDGFB
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	1/77	0.08847054408079	0.113747842389587	0	0	11.3844393592677	27.6082401547761	PDGFB
Regulation Of Innate Immune Response (GO:0045088)	1/78	0.0895686050392431	0.114748394717052	0	0	11.2360248447205	27.1097235574905	EREG
Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/79	0.0906653982949544	0.114748394717052	0	0	11.0914158305463	26.6258253672539	PDGFB
Regulation Of Neuron Differentiation (GO:0045664)	1/79	0.0906653982949544	0.114748394717052	0	0	11.0914158305463	26.6258253672539	KCTD11
